snapshot_date,target_address,target_sequence_index,cp_type,stratum,activity,pop_weight,pool_n,truth_in_pool,cheap_rank,cheap_rr,obs_rank,mask_rank,full_rank,full_rr,full_parse_ok,belief_shift,mask_sensitive,nocf_rank,nocf_rr,nocf_parse_ok,llm_calls,prompt_tokens,completion_tokens,total_tokens,nocf_total_tokens,latency_s,model
2022-08-01,0xeaad2f7bf3ab7b12a491182bf96ba1f203c7fd7a,707,new,new_tail,high,1043.376,52,1,44.5,0.02247191011235955,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9959,389,10348,3234,12.758,glm-5.3
2022-08-01,0x1a68639061b6e234fff0a6ca554aaa5f92825a8c,1763,new,new_popular,high,194.544,52,1,22.0,0.045454545454545456,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9956,397,10353,3211,12.355,glm-5.3
2022-08-01,0x4153614ec1836e8916020aee69d67a9e1e495dbf,66,new,new_popular,low,50.336,52,1,21.0,0.047619047619047616,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9969,429,10398,3245,11.636,glm-5.3
2022-08-01,0x4b58bd96e1b8d252b21d59f1653606c8617b32f7,372,new,new_popular,high,194.544,52,1,2.0,0.5,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9966,398,10364,3238,10.523,glm-5.3
2022-08-01,0x000eb7a6922cc7da63a7244d72d3ceb4beb40640,420,new,new_tail,high,1043.376,52,1,7.0,0.14285714285714285,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9960,422,10382,3217,11.861,glm-5.3
2022-08-01,0x65d472172e4933aa4ddb995cf4ca8bef72a46576,78,new,new_popular,low,50.336,52,1,21.0,0.047619047619047616,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9954,412,10366,3216,12.977,glm-5.3
2022-08-01,0x800651c617132512126c6e6809f1ffd5e5c46d89,561,new,new_tail,high,1043.376,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9963,379,10342,3214,12.377,glm-5.3
2022-08-01,0x1e2f1b37c8ec00b3ec46827db60835976963d287,1201,new,new_tail,high,1043.376,52,1,16.0,0.0625,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9971,386,10357,3238,11.339,glm-5.3
2022-08-01,0xfb526f11570c0d129dc3b199eb8cbb19bbad029c,326,new,new_tail,low,85.344,52,1,5.0,0.2,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9969,405,10374,3247,12.179,glm-5.3
2022-08-01,0x723a1cf167a4ff0a797201a6443c9100e4b19507,1267,new,new_popular,high,194.544,52,1,22.0,0.045454545454545456,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9977,409,10386,3240,12.387,glm-5.3
2022-08-01,0xda86321c22134f5bd7c4ed5dd40278da8f6abab9,913,new,new_tail,high,1043.376,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9960,422,10382,3218,12.242,glm-5.3
2022-08-01,0x4556afb6990237fded52a1ee922de161394cb878,1251,new,new_tail,high,1043.376,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9977,353,10330,3216,11.153,glm-5.3
2022-08-01,0x233512da85c16aef9d1102454a61ce0709dcf886,789,new,new_popular,high,194.544,51,1,3.0,0.3333333333333333,2.0,2.0,2.0,0.5,1,reinforce,False,2.0,0.5,1,4,9789,445,10234,3193,12.874,glm-5.3
2022-08-01,0x784e1a0b0be5e64fefe67e7f483f0bd08ef4c13f,101,new,new_popular,low,50.336,52,1,2.0,0.5,2.0,2.0,2.0,0.5,1,reinforce,False,2.0,0.5,1,4,9966,443,10409,3230,12.474,glm-5.3
2022-08-01,0x655533fae22bdde1d73bf7abe97c76f41ffff54d,846,new,new_popular,high,194.544,52,1,5.0,0.2,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9965,435,10400,3235,12.788,glm-5.3
2022-08-01,0x8d0c8fb66e25b81a0d9b947244dfdc14bb4065ca,802,new,new_popular,high,194.544,47,1,22.0,0.045454545454545456,2.0,2.0,2.0,0.5,1,reinforce,True,2.0,0.5,1,4,9108,404,9512,2951,11.456,glm-5.3
2022-08-01,0x9b22a716e4c3d679bd545de1c6a58401961364ea,239,new,new_popular,low,50.336,50,1,26.5,0.03773584905660377,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9609,454,10063,3138,12.837,glm-5.3
2022-08-01,0x3911a77ecfa336f209a5419c0f1a4c4f7ff28002,3402,new,new_tail,high,1043.376,52,1,4.5,0.2222222222222222,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9971,363,10334,3233,12.82,glm-5.3
2022-08-01,0x29a2fd63f00eb69fd5f674e8e3d316c7ff3ef994,757,new,new_tail,high,1043.376,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9975,421,10396,3232,12.105,glm-5.3
2022-08-01,0xa4c6f38cfaf1295eb134ae2bf9554743c5104c35,162,new,new_popular,low,50.336,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9960,433,10393,3221,13.311,glm-5.3
2022-08-01,0xf95ea2e425f3346204280476864e6b1d9baa4b2b,302,new,new_tail,high,1043.376,52,1,2.5,0.4,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9960,424,10384,3219,11.911,glm-5.3
2022-08-01,0x91d00b76fb2633b811c69a56c062268e58bab1e1,1167,new,new_popular,high,194.544,52,1,7.0,0.14285714285714285,2.0,2.0,2.0,0.5,1,reinforce,False,2.0,0.5,1,4,9962,457,10419,3246,13.097,glm-5.3
2022-08-01,0x434f5325ddcdbbfcce64be2617c72c4aa33ec3e7,408,new,new_popular,high,194.544,52,1,5.0,0.2,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9972,421,10393,3240,12.136,glm-5.3
2022-08-01,0x8fbdf696fad561cd053793fba5c543274f8449cc,5170,new,new_tail,high,1043.376,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9974,382,10356,3224,12.02,glm-5.3
2022-08-01,0x820880c9040041d6a514e069ec0a2f37997325d4,4961,new,new_tail,high,1043.376,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9956,368,10324,3218,12.425,glm-5.3
2022-08-01,0x26349cc1373c1e8a834815e930ad05632c375b27,1655,new,new_popular,high,194.544,52,1,22.0,0.045454545454545456,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9944,408,10352,3213,12.707,glm-5.3
2022-08-01,0xeaaf3cbf36bdc39bf669801e51a011c3a1656da1,844,new,new_popular,high,194.544,52,1,20.0,0.05,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9959,395,10354,3218,12.915,glm-5.3
2022-08-01,0xf8b77a23868d21b4130071bcd8dcadb07cde25aa,2477,new,new_popular,high,194.544,52,1,12.0,0.08333333333333333,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9980,430,10410,3249,12.964,glm-5.3
2022-08-01,0x47d7b8f32d141ec4ce5ccc48ec271bb62834f1b8,374,new,new_tail,low,85.344,52,1,37.0,0.02702702702702703,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9978,379,10357,3224,12.31,glm-5.3
2022-08-01,0x6da5869c1531c7a3344765fd1653c7797a2aa313,380,new,new_popular,high,194.544,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9963,369,10332,3208,10.681,glm-5.3
2022-08-01,0x60c74a30786c0880aae69d4133b344a7dc0bd124,1984,new,new_tail,high,1043.376,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9965,363,10328,3221,12.239,glm-5.3
2022-08-01,0xfd4848acdc68b55c9352c59722eac9292668f7cf,2440,new,new_popular,high,194.544,52,1,23.5,0.0425531914893617,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9980,406,10386,3234,11.412,glm-5.3
2022-08-01,0xf56562a7e747d58e31e9a1043d47ecbe4876c6dd,3813,new,new_tail,high,1043.376,52,1,6.0,0.16666666666666666,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9959,478,10437,3235,14.228,glm-5.3
2022-08-01,0x14c354eb512354eec0e3b9608d4a2de413909ad2,847,new,new_tail,high,1043.376,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9950,403,10353,3217,11.966,glm-5.3
2022-08-01,0xe0057a40a3f1f9f2a8618baa9bdcaf85979e6527,1368,new,new_popular,high,194.544,52,1,6.0,0.16666666666666666,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9963,413,10376,3237,11.837,glm-5.3
2022-08-01,0x79c39331bf0d2356db53cee2dc8a5b42cf8dce36,418,new,new_tail,high,1043.376,52,1,14.5,0.06896551724137931,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9957,444,10401,3228,11.611,glm-5.3
2022-08-01,0x730aba725664974efb753ee72ca789541c733db4,8785,new,new_tail,high,1043.376,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9982,355,10337,3231,10.432,glm-5.3
2022-08-01,0x28d8c3f9a65267475a273b861d475a42a8c3f8c3,1988,new,new_popular,high,194.544,52,1,12.0,0.08333333333333333,5.0,5.0,5.0,0.2,1,same,False,5.0,0.2,1,4,9959,415,10374,3230,12.415,glm-5.3
2022-08-01,0x238edab30142a77ff1be2ce3ec42d5608d283434,365,new,new_tail,high,1043.376,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9960,463,10423,3221,12.426,glm-5.3
2022-08-01,0x34bc209b58b7f9ac6a13f51ee7d59f378c301e38,599,new,new_popular,high,194.544,52,1,1.0,1.0,16.0,16.0,16.0,0.0625,1,reinforce,False,16.0,0.0625,1,4,9969,432,10401,3223,19.725,glm-5.3
2022-08-01,0xdb7b7f99fc5ec6f95a84415f1b2403ecda0acc50,1038,new,new_tail,high,1043.376,52,1,5.5,0.18181818181818182,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9944,403,10347,3217,11.243,glm-5.3
2022-08-01,0x433e23480f440ef14f37c2b134133f3556c09e87,2698,new,new_popular,high,194.544,52,1,15.0,0.06666666666666667,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9965,519,10484,3264,13.179,glm-5.3
2022-08-01,0x1a9ed0935b8d6790fd176ba864fa5330d4afcad7,1449,new,new_tail,high,1043.376,52,1,2.5,0.4,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9953,430,10383,3241,13.02,glm-5.3
2022-08-01,0x15cfc0e6b7e0b67632e0672cee7b0a66cc643852,914,new,new_tail,high,1043.376,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9962,403,10365,3221,12.131,glm-5.3
2022-08-01,0x7e23a0a9fd1105ca4b1dc9b7e0f0aab3b7071caa,923,new,new_popular,high,194.544,52,1,4.0,0.25,13.0,13.0,13.0,0.07692307692307693,1,reinforce,False,13.0,0.07692307692307693,1,4,9959,421,10380,3232,12.421,glm-5.3
2022-08-01,0x26349cc1373c1e8a834815e930ad05632c375b27,1652,new,new_popular,high,194.544,52,1,24.5,0.04081632653061224,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9977,418,10395,3212,11.042,glm-5.3
2022-08-01,0xed0d6adc29701b7b3f642aff88795586d8f2ee7d,313,new,new_popular,high,194.544,52,1,17.0,0.058823529411764705,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9951,393,10344,3211,10.098,glm-5.3
2022-08-01,0xd0d9933e3aec61217a0304ef41323c522fbcc161,1727,new,new_popular,high,194.544,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,19.0,0.05263157894736842,1,4,9965,445,10410,3260,11.811,glm-5.3
2022-08-01,0x550e970e31a45b06df01a00b1c89a478d4d5e00a,13098,new,new_tail,high,1043.376,52,1,2.5,0.4,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9980,372,10352,3222,10.623,glm-5.3
2022-08-01,0x7dad0ffe5b5a66ef7a8793134d9c6d4da8fdda0d,1308,new,new_tail,high,1043.376,52,1,7.5,0.13333333333333333,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9947,380,10327,3230,10.143,glm-5.3
2022-08-01,0xdcbc6481ca2e840ab22dec2ba5235d3d0a29c743,267,new,new_popular,high,194.544,52,1,4.0,0.25,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9966,419,10385,3244,12.224,glm-5.3
2022-08-01,0xdd4fcc98203f836242bbc19531af345e17b3fc98,344,new,new_popular,high,194.544,52,1,16.0,0.0625,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9954,395,10349,3218,12.01,glm-5.3
2022-08-01,0x5f0b85d2c131b0e27e2304f569e2756aa9988c8d,1023,new,new_tail,high,1043.376,52,1,2.5,0.4,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,14.0,0.07142857142857142,1,4,9959,418,10377,3221,12.029,glm-5.3
2022-08-01,0x5d02f0d074b28c31697bf563c699c098532fb151,2344,new,new_tail,high,1043.376,52,1,6.5,0.15384615384615385,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9953,438,10391,3221,13.092,glm-5.3
2022-08-01,0x04c7aa3362c199350adcaf31fc7f5a29e23c9708,963,new,new_tail,high,1043.376,52,1,2.5,0.4,17.0,17.0,17.0,0.058823529411764705,1,reinforce,False,17.0,0.058823529411764705,1,4,9959,379,10338,3229,10.636,glm-5.3
2022-08-01,0x1986521f6caf7e3dbeab041e0578c62da5dd11af,1962,new,new_tail,high,1043.376,51,1,39.0,0.02564102564102564,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9791,446,10237,3210,13.042,glm-5.3
2022-08-01,0x755e726705d78965b53982231e438034e9cd6e92,1349,new,new_tail,high,1043.376,52,1,2.5,0.4,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9962,489,10451,3227,13.541,glm-5.3
2022-08-01,0x5334960375384863e4d6ed553382912e06e6d343,752,new,new_tail,high,1043.376,52,1,2.5,0.4,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9960,387,10347,3223,11.904,glm-5.3
2022-08-01,0xe46df87d3fc3c68c71b9adfcecb6479e285021d9,3617,new,new_tail,high,1043.376,52,1,13.5,0.07407407407407407,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9953,414,10367,3216,12.01,glm-5.3
2022-08-01,0x730aba725664974efb753ee72ca789541c733db4,10489,new,new_tail,high,1043.376,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9982,402,10384,3227,12.043,glm-5.3
2022-08-01,0x048e8d6d6268efb326dd4cf638f6615fb989c802,2679,new,new_tail,high,1043.376,52,1,2.5,0.4,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,18.0,0.05555555555555555,1,4,9953,427,10380,3230,11.476,glm-5.3
2022-08-01,0x9917dbde143944aeaa5afb07edc1b8a1be0f5e2d,1858,new,new_popular,high,194.544,52,1,29.0,0.034482758620689655,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9968,422,10390,3236,15.921,glm-5.3
2022-08-01,0x5d02f0d074b28c31697bf563c699c098532fb151,2338,new,new_tail,high,1043.376,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9953,372,10325,3216,10.986,glm-5.3
2022-08-01,0xcfe7321fd5aca6912694ecf85d41617e0d884fdc,3829,new,new_tail,high,1043.376,52,1,2.5,0.4,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9959,416,10375,3253,12.221,glm-5.3
2022-08-01,0xaa2f4dbfae7eefee3c9e4a587593baef2e1b0d55,2288,new,new_popular,high,194.544,52,1,8.0,0.125,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9962,377,10339,3232,12.113,glm-5.3
2022-08-01,0xc006562812f7adf75fa0adce5f02c33e070e0ada,1276,new,new_tail,high,1043.376,52,1,2.5,0.4,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,18.0,0.05555555555555555,1,4,9959,402,10361,3215,11.466,glm-5.3
2022-08-01,0x531841ddbda6dc08619bc7fb73f2605275be26c8,2140,new,new_tail,high,1043.376,52,1,2.5,0.4,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9953,413,10366,3237,11.899,glm-5.3
2022-08-01,0x578108027bdfa1b852622834477e9da987ef6440,1540,new,new_popular,high,194.544,52,1,24.0,0.041666666666666664,13.0,13.0,13.0,0.07692307692307693,1,reinforce,False,13.0,0.07692307692307693,1,4,9962,424,10386,3222,12.875,glm-5.3
2022-08-01,0x8c56766265c7a21b576f5ec1f1f89423b320f0af,1641,new,new_popular,high,194.544,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9953,357,10310,3230,10.385,glm-5.3
2022-08-01,0xeb6bc3940c9fe8d7a90baeb168f64f2fecd9a5ce,3817,new,new_popular,high,194.544,52,1,19.5,0.05128205128205128,17.0,17.0,17.0,0.058823529411764705,1,reinforce,False,17.0,0.058823529411764705,1,4,9968,391,10359,3231,12.774,glm-5.3
2022-08-01,0x67a91d0e355545e4342a6c233f47712218ea7fec,1600,new,new_tail,high,1043.376,52,1,2.5,0.4,8.0,8.0,8.0,0.125,1,reinforce,False,8.0,0.125,1,4,9971,439,10410,3228,11.996,glm-5.3
2022-08-01,0xcab7784e3f16a2629f0ed194dbf21fcc8230e169,943,new,new_popular,high,194.544,52,1,11.0,0.09090909090909091,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9959,364,10323,3218,11.873,glm-5.3
2022-08-01,0x4a33780a0ac6abe1ee4bb257fc1084d434565d94,3396,new,new_tail,high,1043.376,52,1,2.5,0.4,23.0,23.0,23.0,0.043478260869565216,1,same,False,23.0,0.043478260869565216,1,4,9965,490,10455,3246,11.466,glm-5.3
2022-08-01,0xc0ae589331f2691aecd708982a2eba0b5c0126fe,153,new,new_popular,low,50.336,52,1,6.0,0.16666666666666666,22.0,22.0,22.0,0.045454545454545456,1,reinforce,False,22.0,0.045454545454545456,1,4,9954,509,10463,3252,14.867,glm-5.3
2022-08-01,0x8d87b6150253045bf48fabc081ed25446dc89d9c,1063,new,new_popular,high,194.544,52,1,5.0,0.2,22.0,22.0,22.0,0.045454545454545456,1,reinforce,False,22.0,0.045454545454545456,1,4,9969,431,10400,3221,12.723,glm-5.3
2022-08-01,0xd923d1091e40870c10e983f82b9a07ac64940853,155,new,new_popular,high,194.544,52,1,16.0,0.0625,17.0,17.0,17.0,0.058823529411764705,1,reinforce,False,17.0,0.058823529411764705,1,4,9960,420,10380,3213,12.166,glm-5.3
2022-08-01,0x19b9bbad0ce294b9e41718ff9704f536f045ba56,810,new,new_popular,high,194.544,52,1,9.0,0.1111111111111111,4.5,4.5,4.5,0.2222222222222222,1,weaken,True,4.5,0.2222222222222222,1,4,9965,515,10480,3251,12.847,glm-5.3
2022-08-01,0x81870dfd40809d070957f6d510f775fa1cc5df01,803,new,new_tail,high,1043.376,52,1,4.5,0.2222222222222222,8.0,8.0,8.0,0.125,1,reinforce,False,20.0,0.05,1,4,9966,536,10502,3261,19.072,glm-5.3
2022-08-01,0x04148d6ce66cbb2f5c198c272b8117a5e7a6102e,246,new,new_popular,high,194.544,52,1,10.0,0.1,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9963,439,10402,3221,14.251,glm-5.3
2022-08-01,0xd63f7fa6601eeccd0fbd507312dfa67d0fe370ba,2064,new,new_tail,high,1043.376,52,1,2.5,0.4,9.0,9.0,9.0,0.1111111111111111,1,reinforce,False,9.0,0.1111111111111111,1,4,9968,415,10383,3237,11.936,glm-5.3
2022-08-01,0x6e966d602bda64ff7fd7bfe31b1c244246947df9,143,new,new_popular,low,50.336,44,1,1.0,1.0,17.0,17.0,17.0,0.058823529411764705,1,reinforce,False,17.0,0.058823529411764705,1,4,8583,430,9013,2795,10.273,glm-5.3
2022-08-01,0x820880c9040041d6a514e069ec0a2f37997325d4,4888,new,new_tail,high,1043.376,52,1,38.5,0.025974025974025976,19.0,19.0,19.0,0.05263157894736842,1,reinforce,False,19.0,0.05263157894736842,1,4,9974,379,10353,3224,10.708,glm-5.3
2022-08-01,0x6406e3eacc064bb6c5d4d9379e413017bfebabc5,177,new,new_tail,low,85.344,46,1,2.5,0.4,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,14.0,0.07142857142857142,1,4,8928,444,9372,2894,11.565,glm-5.3
2022-08-01,0xf86f899a12fa652d29611bfab019226e2e60e9d4,2454,new,new_tail,high,1043.376,52,1,2.5,0.4,9.0,9.0,9.0,0.1111111111111111,1,reinforce,False,18.0,0.05555555555555555,1,4,9977,499,10476,3261,14.133,glm-5.3
2022-08-01,0xc8da9bf4119939d91b31a53d10215b240cb00b71,1470,new,new_popular,high,194.544,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,12.0,0.08333333333333333,1,4,9965,475,10440,3261,12.974,glm-5.3
2022-08-01,0xa7591749e367fe3f7799941f962fb68c5f0d2fa9,2414,new,new_popular,high,194.544,52,1,23.5,0.0425531914893617,19.0,19.0,19.0,0.05263157894736842,1,reinforce,False,19.0,0.05263157894736842,1,4,9962,501,10463,3247,13.897,glm-5.3
2022-08-01,0x0f54730b7f3678b78ee325c86215d4cce449a211,838,new,new_tail,high,1043.376,52,1,2.5,0.4,12.0,12.0,12.0,0.08333333333333333,1,reinforce,True,12.0,0.08333333333333333,1,4,9954,402,10356,3216,12.525,glm-5.3
2022-08-01,0x66194a01a2b741bd6656eb7a5ba923900760676f,5192,new,new_tail,high,1043.376,52,1,2.5,0.4,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9965,437,10402,3240,11.438,glm-5.3
2022-08-01,0xdb912fab7ab5fd40f17fd470573b3b999c62232c,1736,new,new_tail,high,1043.376,52,1,2.5,0.4,5.0,25.0,5.0,0.2,1,weaken,True,25.0,0.04,1,4,9965,473,10438,3220,15.733,glm-5.3
2022-08-01,0xc1b4008432d3e12c3cff0f5ad515709a93d0d140,1057,new,new_tail,high,1043.376,52,1,5.0,0.2,12.0,11.0,11.0,0.09090909090909091,1,flip,True,11.0,0.09090909090909091,1,4,9963,477,10440,3240,14.117,glm-5.3
