snapshot_date,target_address,target_sequence_index,cp_type,stratum,activity,pop_weight,pool_n,truth_in_pool,cheap_rank,cheap_rr,obs_rank,mask_rank,full_rank,full_rr,full_parse_ok,belief_shift,mask_sensitive,nocf_rank,nocf_rr,nocf_parse_ok,llm_calls,prompt_tokens,completion_tokens,total_tokens,nocf_total_tokens,latency_s,model
2022-07-01,0x2fcc7c01f2501e00c8d70daf3682b6857bd511db,116,new,new_tail,low,91.28,52,1,32.5,0.03076923076923077,4.5,4.5,4.5,0.2222222222222222,1,reinforce,False,4.5,0.2222222222222222,1,4,9957,453,10410,3235,25.802,glm-5.3
2022-07-01,0x58bf14200d91cf819b455421ac35953566ec9ae5,1398,new,new_popular,high,238.072,52,1,1.0,1.0,1.0,5.0,1.0,1.0,1,weaken,True,6.0,0.16666666666666666,1,4,9992,551,10543,3276,12.898,glm-5.3
2022-07-01,0x68642ee16d37629810fafe6f98567496f23ea009,91,new,new_popular,low,53.464,52,1,1.0,1.0,5.0,5.0,5.0,0.2,1,,0,5.0,0.2,1,4,9612,383,9995,3252,103.75,glm-5.3
2022-07-01,0xbcc951c95371c503d655af06f5902ac1e8f76308,990,new,new_popular,high,238.072,41,1,31.5,0.031746031746031744,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,,,0,4,5552,306,5858,,117.005,glm-5.3
2022-07-01,0x97f4ca17299c0c59e6460fe67c835a0ce3e2104f,70,new,new_tail,low,91.28,52,1,2.5,0.4,51.0,5.0,5.0,0.2,1,flip,True,5.0,0.2,1,4,9969,497,10466,3235,13.545,glm-5.3
2022-07-01,0x87cfdc4bfae569088bc1bcc0dd3c19f53da54193,971,new,new_popular,high,238.072,52,1,13.0,0.07692307692307693,4.0,6.0,4.0,0.25,1,flip,True,6.0,0.16666666666666666,1,4,9969,507,10476,3285,12.704,glm-5.3
2022-07-01,0x1249b0222180444ed7c54fbe98f039fab5be0969,5668,new,new_popular,high,238.072,52,1,22.0,0.045454545454545456,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9961,449,10410,3232,13.038,glm-5.3
2022-07-01,0xd2aca19a6abd8eefd6b8c4eb0f913b304139f68a,701,new,new_tail,high,1187.944,52,1,13.5,0.07407407407407407,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9978,433,10411,3235,12.529,glm-5.3
2022-07-01,0x0ff3e36c56fb46c970af122314d7ea3d8fbf1946,789,new,new_tail,high,1187.944,52,1,3.5,0.2857142857142857,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9980,387,10367,3255,35.091,glm-5.3
2022-07-01,0xec8e08da68e0d9f1769a45896c4fcb2bbf5b8756,545,new,new_popular,high,238.072,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9957,406,10363,3223,14.863,glm-5.3
2022-07-01,0x00b9f9883171ac2413937f7692093b91a2f5bb9f,496,new,new_popular,high,238.072,52,1,1.0,1.0,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,18.0,0.05555555555555555,1,4,9957,553,10510,3235,17.837,glm-5.3
2022-07-01,0x2eebe34227a023035db26421af47a2d48daf6ca1,776,new,new_popular,high,238.072,52,1,5.0,0.2,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9968,399,10367,3225,29.12,glm-5.3
2022-07-01,0x341d13b93a9e6ec3b9b2b5c3ee7747d6ec95cf69,587,new,new_tail,high,1187.944,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9966,374,10340,3219,93.834,glm-5.3
2022-07-01,0x9a13fe09af08a15d066e31048cedd0c778080c30,612,new,new_tail,high,1187.944,52,1,2.5,0.4,19.0,19.0,19.0,0.05263157894736842,1,reinforce,False,19.0,0.05263157894736842,1,4,9977,401,10378,3233,34.45,glm-5.3
2022-07-01,0x8eab09115474f0a0985c1f939485c6a8c61ab06c,1100,new,new_tail,high,1187.944,52,1,7.0,0.14285714285714285,15.0,15.0,15.0,0.06666666666666667,1,weaken,True,15.0,0.06666666666666667,1,4,9986,425,10411,3246,16.269,glm-5.3
2022-07-01,0xbadd30e24b469c5be8c80cc2f556bdf430c4981a,530,new,new_tail,high,1187.944,52,1,7.0,0.14285714285714285,4.5,4.5,4.5,0.2222222222222222,1,reinforce,False,4.5,0.2222222222222222,1,4,9968,435,10403,3234,13.874,glm-5.3
2022-07-01,0x04c7aa3362c199350adcaf31fc7f5a29e23c9708,619,new,new_tail,high,1187.944,52,1,5.0,0.2,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,,,0,4,6835,274,7109,,128.832,glm-5.3
2022-07-01,0xd7d4f0d1d46443fa79b81b3c3e6e578b98bdd0e8,181,new,new_popular,low,53.464,47,1,4.0,0.25,15.0,15.0,15.0,0.06666666666666667,1,reinforce,False,15.0,0.06666666666666667,1,4,9105,358,9463,2944,12.714,glm-5.3
2022-07-01,0xd7d4f0d1d46443fa79b81b3c3e6e578b98bdd0e8,128,new,new_popular,low,53.464,47,1,1.0,1.0,17.0,17.0,17.0,0.058823529411764705,1,reinforce,False,17.0,0.058823529411764705,1,4,9108,408,9516,2942,10.713,glm-5.3
2022-07-01,0x251764ce2619b69c6784f853e1b58601c6dc7afc,1204,new,new_popular,high,238.072,52,1,28.0,0.03571428571428571,2.0,2.0,2.0,0.5,1,reinforce,False,6.0,0.16666666666666666,1,4,9980,468,10448,3242,12.393,glm-5.3
2022-07-01,0x6ba809a7f184d17642694cbaafa7f30da3439af4,1026,new,new_popular,high,238.072,52,1,18.0,0.05555555555555555,23.0,23.0,23.0,0.043478260869565216,1,reinforce,False,23.0,0.043478260869565216,1,4,9968,444,10412,3223,12.471,glm-5.3
2022-07-01,0xda9f28a1b0ce18b011a404f3372d98c3e3143569,1330,new,new_popular,high,238.072,52,1,32.0,0.03125,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,14.0,0.07142857142857142,1,4,9983,349,10332,3225,47.655,glm-5.3
2022-07-01,0xec0c4fce50996361a19b5d98f5b232b38ef7e8a9,632,new,new_popular,high,238.072,52,1,11.0,0.09090909090909091,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9969,412,10381,3228,11.308,glm-5.3
2022-07-01,0x413c469028b00afb22870fd185ea80e2bcfbb3ad,902,new,new_tail,high,1187.944,52,1,8.0,0.125,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9968,387,10355,3244,11.532,glm-5.3
2022-07-01,0x3f3789bd5abea9ee40db5fd8420371effdf2373a,1006,new,new_popular,high,238.072,43,1,6.5,0.15384615384615385,23.0,23.0,23.0,0.043478260869565216,1,reinforce,False,23.0,0.043478260869565216,1,4,8405,419,8824,2696,11.059,glm-5.3
2022-07-01,0x2d368d6a84b791d634e6f9f81908d884849fd43d,9585,new,new_tail,high,1187.944,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9974,418,10392,3243,78.951,glm-5.3
2022-07-01,0xe744d23107c9c98df5311ff8c1c8637ec3ecf9f3,274,new,new_tail,high,1187.944,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9960,386,10346,3216,51.655,glm-5.3
2022-07-01,0x1ad60130a2528c6f73a8c6e50758532949627dfd,7483,new,new_tail,high,1187.944,52,1,2.5,0.4,17.0,17.0,17.0,0.058823529411764705,1,reinforce,False,17.0,0.058823529411764705,1,4,9961,439,10400,3246,14.314,glm-5.3
2022-07-01,0xc39dd940e31cd07e4fdc630a9d38f539b27d84ba,300,new,new_popular,high,238.072,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9975,409,10384,3211,12.639,glm-5.3
2022-07-01,0xdef769bcf57df5a2400ab5f9dd3aad5981079689,4243,new,new_tail,high,1187.944,52,1,2.5,0.4,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,18.0,0.05555555555555555,1,4,9953,356,10309,3213,27.219,glm-5.3
2022-07-01,0xdd5cecf2835d465d490f79ad9773a848805a3219,177,new,new_popular,high,238.072,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9963,415,10378,3238,75.114,glm-5.3
2022-07-01,0xa4a236d97a2afa4b37693e5df8aa5afc68c42cd1,121,new,new_tail,low,91.28,52,1,2.5,0.4,16.0,16.0,16.0,0.0625,1,reinforce,False,16.0,0.0625,1,4,9966,453,10419,3232,14.525,glm-5.3
2022-07-01,0xd298440a9a02434fa9d7a8af85ac5d8d1d9db304,1081,new,new_popular,high,238.072,52,1,23.5,0.0425531914893617,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9969,392,10361,3236,13.82,glm-5.3
2022-07-01,0x3eb6f988ec52423d519c0f194882ea40d1881382,1374,new,new_tail,high,1187.944,52,1,2.5,0.4,16.0,16.0,16.0,0.0625,1,reinforce,False,16.0,0.0625,1,4,9965,485,10450,3256,12.236,glm-5.3
2022-07-01,0xf3772ac6a4a92d74d2e20512bdf36c56fe82a445,2063,new,new_tail,high,1187.944,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9983,371,10354,3239,13.346,glm-5.3
2022-07-01,0xae0fe8b7510a3d69eedfa4b77a9d134d3dc506e9,254,new,new_tail,high,1187.944,52,1,2.5,0.4,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9963,398,10361,3225,24.589,glm-5.3
2022-07-01,0x40f45af112a9a68c86030f949e47cfd88d922cdc,1769,new,new_tail,high,1187.944,52,1,7.0,0.14285714285714285,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9974,374,10348,3223,11.051,glm-5.3
2022-07-01,0x42757298759773e1af7199b18f6ad2307dfdcd88,857,new,new_popular,high,238.072,52,1,14.0,0.07142857142857142,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9977,426,10403,3219,52.755,glm-5.3
2022-07-01,0xfc800bedad46a37dd79b1bde86936d91949a3b3d,1146,new,new_tail,high,1187.944,52,1,2.5,0.4,24.0,24.0,24.0,0.041666666666666664,1,reinforce,False,24.0,0.041666666666666664,1,4,9965,453,10418,3233,19.675,glm-5.3
2022-07-01,0xbf5aa87878c968c9d062f51cabd04b66023c8e36,1729,new,new_tail,high,1187.944,51,1,9.5,0.10526315789473684,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9800,359,10159,3173,16.446,glm-5.3
2022-07-01,0x28d8c3f9a65267475a273b861d475a42a8c3f8c3,1451,new,new_popular,high,238.072,52,1,28.5,0.03508771929824561,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9977,413,10390,3238,131.243,glm-5.3
2022-07-01,0x1f687ff00fa6b0ce7825e9f90ee4f05b5b8ecee6,2447,new,new_tail,high,1187.944,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9983,417,10400,3219,82.198,glm-5.3
2022-07-01,0xa7fb80b759ea191c19720f531398663b298455fd,5591,new,new_tail,high,1187.944,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9977,363,10340,3238,15.245,glm-5.3
2022-07-01,0x24e5b063fbfa23a168148d102a239c139ad83cc7,177,new,new_popular,low,53.464,52,1,31.0,0.03225806451612903,15.0,15.0,15.0,0.06666666666666667,1,reinforce,False,15.0,0.06666666666666667,1,4,9960,456,10416,3253,54.407,glm-5.3
2022-07-01,0xc2978441f46a76c60e0cd59e986498b75a40572d,16425,new,new_popular,high,238.072,52,1,31.0,0.03225806451612903,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,14.0,0.07142857142857142,1,4,9965,451,10416,3227,12.984,glm-5.3
2022-07-01,0xd0c42922e603f388b3a2f4512b9c368127f6cb74,578,new,new_popular,high,238.072,52,1,1.0,1.0,20.0,20.0,20.0,0.05,1,reinforce,False,1.0,1.0,1,4,10001,455,10456,3277,21.872,glm-5.3
2022-07-01,0xeafd5f7ba5eff7366f7192a64e3a1d927ce9052d,2785,new,new_tail,high,1187.944,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9965,419,10384,3232,12.542,glm-5.3
2022-07-01,0x30552e4f95ac6ed2556513c9edc5c93c98b13627,8047,new,new_tail,high,1187.944,52,1,9.5,0.10526315789473684,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9973,388,10361,3242,58.869,glm-5.3
2022-07-01,0x70f31da8ceb05a6442d22238f3446d02cdf28f72,2216,new,new_popular,high,238.072,52,1,36.0,0.027777777777777776,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9968,393,10361,3227,25.227,glm-5.3
2022-07-01,0xce5aa04ec65503ae115d6ab6e273d86de7c54f7f,301,new,new_tail,high,1187.944,52,1,2.5,0.4,8.0,8.0,8.0,0.125,1,reinforce,False,8.0,0.125,1,4,9957,410,10367,3218,36.784,glm-5.3
2022-07-01,0x14ae8100ea85a11bbb36578f83ab1b5c1cfdd61c,2929,new,new_tail,high,1187.944,52,1,2.5,0.4,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9998,481,10479,3277,14.497,glm-5.3
2022-07-01,0xf408a40e46a3953684985fa46a625ba1b5573a9b,989,new,new_popular,high,238.072,52,1,7.0,0.14285714285714285,11.0,11.0,11.0,0.09090909090909091,1,reinforce,False,11.0,0.09090909090909091,1,4,9962,403,10365,3204,14.072,glm-5.3
2022-07-01,0x50892b2d0297962d6f8632d053364f47ed78bc39,918,new,new_tail,high,1187.944,52,1,2.5,0.4,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9959,491,10450,3202,37.706,glm-5.3
2022-07-01,0xed690606f908361c26bd2b1ad4fa31ed201dca4c,876,new,new_tail,high,1187.944,52,1,8.0,0.125,10.0,10.0,10.0,0.1,1,reinforce,False,10.0,0.1,1,4,9983,379,10362,3226,10.169,glm-5.3
2022-07-01,0x3c424522e810b310bd14db62b40972000fc963bb,2413,new,new_tail,high,1187.944,52,1,9.0,0.1111111111111111,16.0,16.0,16.0,0.0625,1,reinforce,False,16.0,0.0625,1,4,9968,388,10356,3224,65.972,glm-5.3
2022-07-01,0x679b4172e1698579d562d1d8b4774968305b80b2,1774,new,new_popular,high,238.072,52,1,29.5,0.03389830508474576,17.0,17.0,17.0,0.058823529411764705,1,reinforce,False,17.0,0.058823529411764705,1,4,9953,404,10357,3229,100.515,glm-5.3
2022-07-01,0x8981a87033bc2344f2704ce3f8f0c5d1bf009dfb,2020,new,new_tail,high,1187.944,52,1,2.5,0.4,11.0,11.0,11.0,0.09090909090909091,1,reinforce,False,11.0,0.09090909090909091,1,4,9959,420,10379,3210,10.038,glm-5.3
2022-07-01,0x2ccb3b5064235c42528aee8775ccdcaba4a4809a,535,new,new_popular,high,238.072,52,1,16.5,0.06060606060606061,12.0,12.0,12.0,0.08333333333333333,1,same,False,12.0,0.08333333333333333,1,4,9962,381,10343,3217,34.608,glm-5.3
2022-07-01,0x41797b5e0398af475422f6f33f2dc81d9a24ae33,3010,new,new_popular,high,238.072,52,1,4.0,0.25,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9965,409,10374,3220,10.602,glm-5.3
2022-07-01,0x34b5f399cc5a1dd491666c9866941fb8e8d09746,1835,new,new_popular,high,238.072,52,1,12.0,0.08333333333333333,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9959,374,10333,3235,33.708,glm-5.3
2022-07-01,0x66194a01a2b741bd6656eb7a5ba923900760676f,3279,new,new_tail,high,1187.944,52,1,2.5,0.4,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9953,402,10355,3232,10.211,glm-5.3
2022-07-01,0xd7d743254bf6bae1a509f96d0369eb7f45a6f190,2871,new,new_popular,high,238.072,52,1,5.0,0.2,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9959,477,10436,3245,35.559,glm-5.3
2022-07-01,0x55cf34223929a9d893c1ea402735a3a6fc6e5f74,1333,new,new_tail,high,1187.944,52,1,14.0,0.07142857142857142,17.0,17.0,17.0,0.058823529411764705,1,reinforce,False,17.0,0.058823529411764705,1,4,9971,330,10301,3208,10.084,glm-5.3
2022-07-01,0xfef7eb7868af1fbcb8010cc02cbd68c75be7bbce,951,new,new_popular,high,238.072,52,1,6.0,0.16666666666666666,13.0,13.0,13.0,0.07692307692307693,1,,0,13.0,0.07692307692307693,1,4,9614,320,9934,3217,129.489,glm-5.3
2022-07-01,0xf8e9e27e820f1d544a8cf5a25213db7fe4f1d61e,1545,new,new_popular,high,238.072,52,1,19.0,0.05263157894736842,16.0,16.0,16.0,0.0625,1,reinforce,False,16.0,0.0625,1,4,9983,464,10447,3262,23.041,glm-5.3
2022-07-01,0xc3503192343eae4b435e4a1211c5d28bf6f6a696,138127,new,new_tail,high,1187.944,52,1,28.0,0.03571428571428571,21.0,21.0,21.0,0.047619047619047616,1,,0,21.0,0.047619047619047616,1,4,9632,329,9961,3223,199.0,glm-5.3
2022-07-01,0xc30ff4f242d355ca012514c03cc63004b4616b3b,5855,new,new_popular,high,238.072,52,1,24.0,0.041666666666666664,15.0,4.0,4.0,0.25,1,flip,True,15.0,0.06666666666666667,1,4,9968,525,10493,3248,21.789,glm-5.3
2022-07-01,0xf71ea421c931a5fe80c8e7eb13c2565ac0887749,497,new,new_tail,high,1187.944,52,1,18.0,0.05555555555555555,27.5,5.0,5.0,0.2,1,flip,True,27.5,0.03636363636363636,1,4,9954,434,10388,3201,14.119,glm-5.3
2022-07-01,0x35b85036be9feb8f14634cb30305d2ceaf2baf32,250,new,new_tail,high,1187.944,52,1,2.5,0.4,15.0,15.0,15.0,0.06666666666666667,1,weaken,True,15.0,0.06666666666666667,1,4,9972,483,10455,3236,104.661,glm-5.3
2022-07-01,0x56e106c1aa3ba30888a6c6a577ac895bb01111ac,4900,new,new_tail,high,1187.944,52,1,2.5,0.4,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,14.0,0.07142857142857142,1,4,9959,383,10342,3213,25.246,glm-5.3
2022-07-01,0x58bf14200d91cf819b455421ac35953566ec9ae5,1645,new,new_popular,high,238.072,52,1,17.0,0.058823529411764705,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9959,485,10444,3235,24.2,glm-5.3
2022-07-01,0x2612e4fb49118d6a70bde3f4188b1db12a2ef536,2305,new,new_tail,high,1187.944,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9965,379,10344,3228,22.014,glm-5.3
2022-07-01,0x98fb1aa5d543e4a8fb56ed2601fde46feba66195,591,new,new_popular,high,238.072,52,1,12.0,0.08333333333333333,5.0,5.0,5.0,0.2,1,reinforce,False,,,0,4,6830,384,7214,,110.969,glm-5.3
2022-07-01,0x28a2ba651fea4e0f0d850f77d39f6fdb51290204,1109,new,new_popular,high,238.072,43,1,1.0,1.0,18.0,1.0,1.0,1.0,1,,1,18.0,0.05555555555555555,1,4,8066,470,8536,2735,124.1,glm-5.3
